Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
20077613,SA_0000001820,COUNTRY,GHA,YEAR,2016,SEX,BTSX,,,,,,,40.3 [35.8-45],40.3,,,,2018-10-24T14:13:53Z,2016,2016-01-01,2016-12-31
20077614,SA_0000001820,COUNTRY,GNB,YEAR,2016,SEX,FMLE,,,,,,,19.1 [16.1-22.6],19.1,,,,2018-10-24T14:13:53Z,2016,2016-01-01,2016-12-31
20077615,SA_0000001820,COUNTRY,CMR,YEAR,2016,SEX,BTSX,,,,,,,51.8 [47-56.5],51.8,,,,2018-10-24T14:13:53Z,2016,2016-01-01,2016-12-31
20077616,SA_0000001820,COUNTRY,COM,YEAR,2016,SEX,MLE,,,,,,,8.9 [6.7-11.7],8.9,,,,2018-10-24T14:13:53Z,2016,2016-01-01,2016-12-31
20077617,SA_0000001820,COUNTRY,COD,YEAR,2016,SEX,BTSX,,,,,,,81 [74.4-86.2],81,,,,2018-10-24T14:13:53Z,2016,2016-01-01,2016-12-31
20077618,SA_0000001820,COUNTRY,ERI,YEAR,2016,SEX,FMLE,,,,,,,20.8 [17.6-24.4],20.8,,,,2018-10-24T14:13:53Z,2016,2016-01-01,2016-12-31
20077619,SA_0000001820,COUNTRY,BEN,YEAR,2016,SEX,FMLE,,,,,,,17.3 [14.5-20.5],17.3,,,,2018-10-24T14:13:53Z,2016,2016-01-01,2016-12-31
20077620,SA_0000001820,COUNTRY,BFA,YEAR,2016,SEX,MLE,,,,,,,59.9 [54.8-64.9],59.9,,,,2018-10-24T14:13:53Z,2016,2016-01-01,2016-12-31
20077621,SA_0000001820,COUNTRY,SLE,YEAR,2016,SEX,BTSX,,,,,,,44.9 [40.3-49.5],44.9,,,,2018-10-24T14:13:53Z,2016,2016-01-01,2016-12-31
20077622,SA_0000001820,COUNTRY,GRD,YEAR,2016,SEX,BTSX,,,,,,,57.8 [52.8-62.6],57.8,,,,2018-10-24T14:13:53Z,2016,2016-01-01,2016-12-31
20077623,SA_0000001820,COUNTRY,LSO,YEAR,2016,SEX,MLE,,,,,,,63.7 [57.8-69.2],63.7,,,,2018-10-24T14:13:53Z,2016,2016-01-01,2016-12-31
20077624,SA_0000001820,COUNTRY,MLI,YEAR,2016,SEX,FMLE,,,,,,,14.9 [12.4-17.9],14.9,,,,2018-10-24T14:13:53Z,2016,2016-01-01,2016-12-31
20077625,SA_0000001820,COUNTRY,CAN,YEAR,2016,SEX,MLE,,,,,,,55.5 [50.8-60.1],55.5,,,,2018-10-24T14:13:53Z,2016,2016-01-01,2016-12-31
20077626,SA_0000001820,COUNTRY,MUS,YEAR,2016,SEX,MLE,,,,,,,48.3 [43.3-53.3],48.3,,,,2018-10-24T14:13:53Z,2016,2016-01-01,2016-12-31
20077627,SA_0000001820,COUNTRY,NER,YEAR,2016,SEX,BTSX,,,,,,,35.5 [31.1-40.2],35.5,,,,2018-10-24T14:13:53Z,2016,2016-01-01,2016-12-31
20077628,SA_0000001820,COUNTRY,STP,YEAR,2016,SEX,MLE,,,,,,,57.5 [52.3-62.5],57.5,,,,2018-10-24T14:13:53Z,2016,2016-01-01,2016-12-31
20077629,SA_0000001820,COUNTRY,CRI,YEAR,2016,SEX,BTSX,,,,,,,45.5 [40.1-51],45.5,,,,2018-10-24T14:13:53Z,2016,2016-01-01,2016-12-31
20077630,SA_0000001820,COUNTRY,DOM,YEAR,2016,SEX,MLE,,,,,,,64.1 [58.7-69.1],64.1,,,,2018-10-24T14:13:53Z,2016,2016-01-01,2016-12-31
20077631,SA_0000001820,COUNTRY,GUY,YEAR,2016,SEX,FMLE,,,,,,,26.3 [22.1-31],26.3,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077632,SA_0000001820,COUNTRY,TZA,YEAR,2016,SEX,BTSX,,,,,,,60.7 [56.4-64.7],60.7,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077633,SA_0000001820,COUNTRY,MEX,YEAR,2016,SEX,BTSX,,,,,,,49.3 [43.8-54.7],49.3,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077634,SA_0000001820,COUNTRY,AZE,YEAR,2016,SEX,BTSX,,,,,,,43.5 [38.6-48.5],43.5,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077635,SA_0000001820,COUNTRY,BIH,YEAR,2016,SEX,MLE,,,,,,,63.9 [58.4-69],63.9,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077636,SA_0000001820,COUNTRY,CYP,YEAR,2016,SEX,BTSX,,,,,,,49.7 [45.8-53.6],49.7,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077637,SA_0000001820,COUNTRY,DNK,YEAR,2016,SEX,FMLE,,,,,,,29.5 [26.2-33.1],29.5,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077638,SA_0000001820,COUNTRY,PAN,YEAR,2016,SEX,FMLE,,,,,,,26.8 [22.2-32],26.8,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077639,SA_0000001820,COUNTRY,ZWE,YEAR,2016,SEX,FMLE,,,,,,,27.2 [22.6-32.3],27.2,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077640,SA_0000001820,COUNTRY,ARG,YEAR,2016,SEX,MLE,,,,,,,52.5 [44.6-60.3],52.5,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077641,SA_0000001820,COUNTRY,BOL,YEAR,2016,SEX,FMLE,,,,,,,27.7 [20.1-36.8],27.7,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077642,SA_0000001820,COUNTRY,PER,YEAR,2016,SEX,MLE,,,,,,,68.6 [58.9-76.8],68.6,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077643,SA_0000001820,COUNTRY,KAZ,YEAR,2016,SEX,FMLE,,,,,,,31.1 [26.9-35.6],31.1,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077644,SA_0000001820,COUNTRY,LVA,YEAR,2016,SEX,MLE,,,,,,,84.5 [79.3-88.6],84.5,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077645,SA_0000001820,COUNTRY,MLT,YEAR,2016,SEX,BTSX,,,,,,,44.6 [40.9-48.4],44.6,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077646,SA_0000001820,COUNTRY,NLD,YEAR,2016,SEX,MLE,,,,,,,63.7 [59.7-67.5],63.7,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077647,SA_0000001820,COUNTRY,SUR,YEAR,2016,SEX,FMLE,,,,,,,26 [21.9-30.6],26,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077648,SA_0000001820,COUNTRY,USA,YEAR,2016,SEX,MLE,,,,,,,60 [55.4-64.5],60,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077649,SA_0000001820,COUNTRY,AFG,YEAR,2016,SEX,BTSX,,,,,,,2.1 [1.5-2.9],2.1,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077650,SA_0000001820,COUNTRY,YEM,YEAR,2016,SEX,FMLE,,,,,,,0.5 [0.4-0.8],0.5,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077651,SA_0000001820,COUNTRY,AND,YEAR,2016,SEX,MLE,,,,,,,67 [63.1-70.6],67,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077652,SA_0000001820,COUNTRY,EGY,YEAR,2016,SEX,MLE,,,,,,,25.3 [19-32.9],25.3,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077653,SA_0000001820,COUNTRY,MNG,YEAR,2016,SEX,MLE,,,,,,,64.3 [59.7-68.7],64.3,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077654,SA_0000001820,COUNTRY,JOR,YEAR,2016,SEX,BTSX,,,,,,,21.6 [16.2-28.1],21.6,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077655,SA_0000001820,COUNTRY,LBN,YEAR,2016,SEX,FMLE,,,,,,,7.9 [5.7-11],7.9,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077656,SA_0000001820,COUNTRY,PAK,YEAR,2016,SEX,BTSX,,,,,,,5.9 [4.3-8.2],5.9,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077657,SA_0000001820,COUNTRY,SAU,YEAR,2016,SEX,FMLE,,,,,,,0.9 [0.7-1.2],0.9,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077658,SA_0000001820,COUNTRY,SDN,YEAR,2016,SEX,MLE,,,,,,,23.9 [17.7-31.5],23.9,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077659,SA_0000001820,COUNTRY,COK,YEAR,2016,SEX,FMLE,,,,,,,70.2 [64.5-75.2],70.2,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
20077660,SA_0000001820,COUNTRY,LAO,YEAR,2016,SEX,BTSX,,,,,,,48.7 [44-53.4],48.7,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
