Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
20079932,SA_0000001782,COUNTRY,CAN,YEAR,2010,SEX,BTSX,,,,,DATASOURCE,SA_0000001782_CAN,33,33,,,,2018-10-25T09:16:16Z,2010,2010-01-01,2010-12-31
20079933,SA_0000001782,COUNTRY,PRT,YEAR,2010,SEX,MLE,,,,,DATASOURCE,SA_0000001782_PRT,46,46,,,,2018-10-25T09:16:16Z,2010,2010-01-01,2010-12-31
20079934,SA_0000001782,COUNTRY,RUS,YEAR,2010,SEX,FMLE,,,,,DATASOURCE,SA_0000001782_RUS,25,25,,,,2018-10-25T09:16:16Z,2010,2010-01-01,2010-12-31
20079935,SA_0000001782,COUNTRY,SVK,YEAR,2010,SEX,MLE,,,,,DATASOURCE,SA_0000001782_SVK,36,36,,,,2018-10-25T09:16:16Z,2010,2010-01-01,2010-12-31
20079936,SA_0000001782,COUNTRY,CAN,YEAR,2005,SEX,BTSX,,,,,DATASOURCE,SA_0000001782_CAN,36,36,,,,2018-10-25T09:16:16Z,2005,2005-01-01,2005-12-31
20079937,SA_0000001782,COUNTRY,CAN,YEAR,2005,SEX,FMLE,,,,,DATASOURCE,SA_0000001782_CAN,35,35,,,,2018-10-25T09:16:16Z,2005,2005-01-01,2005-12-31
20079938,SA_0000001782,COUNTRY,DNK,YEAR,2005,SEX,BTSX,,,,,DATASOURCE,SA_0000001782_DNK,48,48,,,,2018-10-25T09:16:16Z,2005,2005-01-01,2005-12-31
20079939,SA_0000001782,COUNTRY,DNK,YEAR,2005,SEX,FMLE,,,,,DATASOURCE,SA_0000001782_DNK,45,45,,,,2018-10-25T09:16:16Z,2005,2005-01-01,2005-12-31
20079940,SA_0000001782,COUNTRY,ISL,YEAR,2005,SEX,MLE,,,,,DATASOURCE,SA_0000001782_ISL,15,15,,,,2018-10-25T09:16:16Z,2005,2005-01-01,2005-12-31
20079941,SA_0000001782,COUNTRY,IRL,YEAR,2005,SEX,BTSX,,,,,DATASOURCE,SA_0000001782_IRL,38,38,,,,2018-10-25T09:16:16Z,2005,2005-01-01,2005-12-31
20079942,SA_0000001782,COUNTRY,ITA,YEAR,2005,SEX,MLE,,,,,DATASOURCE,SA_0000001782_ITA,35,35,,,,2018-10-25T09:16:16Z,2005,2005-01-01,2005-12-31
20079943,SA_0000001782,COUNTRY,LVA,YEAR,2005,SEX,BTSX,,,,,DATASOURCE,SA_0000001782_LVA,49,49,,,,2018-10-25T09:16:16Z,2005,2005-01-01,2005-12-31
20079944,SA_0000001782,COUNTRY,POL,YEAR,2005,SEX,FMLE,,,,,DATASOURCE,SA_0000001782_POL,49,49,,,,2018-10-25T09:16:16Z,2005,2005-01-01,2005-12-31
20079945,SA_0000001782,COUNTRY,PRT,YEAR,2005,SEX,MLE,,,,,DATASOURCE,SA_0000001782_PRT,49,49,,,,2018-10-25T09:16:16Z,2005,2005-01-01,2005-12-31
20079946,SA_0000001782,COUNTRY,RUS,YEAR,2005,SEX,BTSX,,,,,DATASOURCE,SA_0000001782_RUS,43,43,,,,2018-10-25T09:16:16Z,2005,2005-01-01,2005-12-31
20079947,SA_0000001782,COUNTRY,RUS,YEAR,2005,SEX,FMLE,,,,,DATASOURCE,SA_0000001782_RUS,40,40,,,,2018-10-25T09:16:16Z,2005,2005-01-01,2005-12-31
20079948,SA_0000001782,COUNTRY,SVK,YEAR,2005,SEX,MLE,,,,,DATASOURCE,SA_0000001782_SVK,53,53,,,,2018-10-25T09:16:16Z,2005,2005-01-01,2005-12-31
20079949,SA_0000001782,COUNTRY,USA,YEAR,2005,SEX,MLE,,,,,DATASOURCE,SA_0000001782_USA,23,23,,,,2018-10-25T09:16:16Z,2005,2005-01-01,2005-12-31
20079950,SA_0000001782,COUNTRY,BGR,YEAR,2006,SEX,BTSX,,,,,DATASOURCE,SA_0000001782_BGR,44,44,,,,2018-10-25T09:16:16Z,2006,2006-01-01,2006-12-31
20079951,SA_0000001782,COUNTRY,BGR,YEAR,2006,SEX,FMLE,,,,,DATASOURCE,SA_0000001782_BGR,41,41,,,,2018-10-25T09:16:16Z,2006,2006-01-01,2006-12-31
20079952,SA_0000001782,COUNTRY,CAN,YEAR,2014,SEX,BTSX,,,,,DATASOURCE,SA_0000001782_CAN,23,23,,,,2018-10-25T09:16:16Z,2014,2014-01-01,2014-12-31
20079953,SA_0000001782,COUNTRY,CAN,YEAR,2014,SEX,FMLE,,,,,DATASOURCE,SA_0000001782_CAN,22,22,,,,2018-10-25T09:16:16Z,2014,2014-01-01,2014-12-31
20079954,SA_0000001782,COUNTRY,EST,YEAR,2014,SEX,MLE,,,,,DATASOURCE,SA_0000001782_EST,50,50,,,,2018-10-25T09:16:16Z,2014,2014-01-01,2014-12-31
20079955,SA_0000001782,COUNTRY,FIN,YEAR,2006,SEX,BTSX,,,,,DATASOURCE,SA_0000001782_FIN,32,32,,,,2018-10-25T09:16:16Z,2006,2006-01-01,2006-12-31
20079956,SA_0000001782,COUNTRY,FRA,YEAR,2006,SEX,MLE,,,,,DATASOURCE,SA_0000001782_FRA,35,35,,,,2018-10-25T09:16:16Z,2006,2006-01-01,2006-12-31
20079957,SA_0000001782,COUNTRY,POL,YEAR,2010,SEX,FMLE,,,,,DATASOURCE,SA_0000001782_POL,43,43,,,,2018-10-25T09:16:17Z,2010,2010-01-01,2010-12-31
20079958,SA_0000001782,COUNTRY,GBR,YEAR,2006,SEX,MLE,,,,,DATASOURCE,SA_0000001782_GRB,49,49,,,,2018-10-25T09:16:17Z,2006,2006-01-01,2006-12-31
20079959,SA_0000001782,COUNTRY,GBR,YEAR,2014,SEX,BTSX,,,,,DATASOURCE,SA_0000001782_GRB,27,27,,,,2018-10-25T09:16:17Z,2014,2014-01-01,2014-12-31
20079960,SA_0000001782,COUNTRY,USA,YEAR,2006,SEX,FMLE,,,,,DATASOURCE,SA_0000001782_USA,23,23,,,,2018-10-25T09:16:17Z,2006,2006-01-01,2006-12-31
20079961,SA_0000001782,COUNTRY,LVA,YEAR,2010,SEX,BTSX,,,,,DATASOURCE,SA_0000001782_LVA,51,51,,,,2018-10-25T09:16:17Z,2010,2010-01-01,2010-12-31
20079962,SA_0000001782,COUNTRY,ITA,YEAR,2010,SEX,MLE,,,,,DATASOURCE,SA_0000001782_ITA,33,33,,,,2018-10-25T09:16:17Z,2010,2010-01-01,2010-12-31
20079963,SA_0000001782,COUNTRY,IRL,YEAR,2010,SEX,BTSX,,,,,DATASOURCE,SA_0000001782_IRL,33,33,,,,2018-10-25T09:16:17Z,2010,2010-01-01,2010-12-31
20079964,SA_0000001782,COUNTRY,ISL,YEAR,2010,SEX,MLE,,,,,DATASOURCE,SA_0000001782_ISL,13,13,,,,2018-10-25T09:16:17Z,2010,2010-01-01,2010-12-31
20079965,SA_0000001782,COUNTRY,DNK,YEAR,2010,SEX,FMLE,,,,,DATASOURCE,SA_0000001782_DNK,45,45,,,,2018-10-25T09:16:17Z,2010,2010-01-01,2010-12-31
20079966,SA_0000001782,COUNTRY,DNK,YEAR,2010,SEX,BTSX,,,,,DATASOURCE,SA_0000001782_DNK,45,45,,,,2018-10-25T09:16:17Z,2010,2010-01-01,2010-12-31
20079967,SA_0000001782,COUNTRY,CAN,YEAR,2010,SEX,FMLE,,,,,DATASOURCE,SA_0000001782_CAN,31,31,,,,2018-10-25T09:16:17Z,2010,2010-01-01,2010-12-31
20079968,SA_0000001782,COUNTRY,ESP,YEAR,2006,SEX,FMLE,,,,,DATASOURCE,SA_0000001782_ESP,36,36,,,,2018-10-25T09:16:17Z,2006,2006-01-01,2006-12-31
20079969,SA_0000001782,COUNTRY,ESP,YEAR,2006,SEX,BTSX,,,,,DATASOURCE,SA_0000001782_ESP,34,34,,,,2018-10-25T09:16:17Z,2006,2006-01-01,2006-12-31
20079970,SA_0000001782,COUNTRY,SVN,YEAR,2014,SEX,MLE,,,,,DATASOURCE,SA_0000001782_SVN,44,44,,,,2018-10-25T09:16:17Z,2014,2014-01-01,2014-12-31
20079971,SA_0000001782,COUNTRY,SVK,YEAR,2014,SEX,FMLE,,,,,DATASOURCE,SA_0000001782_SVK,22,22,,,,2018-10-25T09:16:17Z,2014,2014-01-01,2014-12-31
20079972,SA_0000001782,COUNTRY,SVK,YEAR,2014,SEX,BTSX,,,,,DATASOURCE,SA_0000001782_SVK,25,25,,,,2018-10-25T09:16:17Z,2014,2014-01-01,2014-12-31
20079973,SA_0000001782,COUNTRY,PRT,YEAR,2006,SEX,MLE,,,,,DATASOURCE,SA_0000001782_PRT,49,49,,,,2018-10-25T09:16:17Z,2006,2006-01-01,2006-12-31
