Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
19764499,SA_0000001754,COUNTRY,AFG,YEAR,2016,SEX,BTSX,,,,,,,0.2,,,,,2018-08-30T15:35:25Z,2016,2016-01-01,2016-12-31
19764500,SA_0000001754,COUNTRY,AFG,YEAR,2016,SEX,FMLE,,,,,,,0,,,,,2018-08-30T15:35:25Z,2016,2016-01-01,2016-12-31
19764501,SA_0000001754,COUNTRY,AFG,YEAR,2016,SEX,MLE,,,,,,,0.3,,,,,2018-08-30T15:35:25Z,2016,2016-01-01,2016-12-31
19764502,SA_0000001754,COUNTRY,AGO,YEAR,2016,SEX,BTSX,,,,,,,3.9,,,,,2018-08-30T15:35:26Z,2016,2016-01-01,2016-12-31
19764503,SA_0000001754,COUNTRY,AGO,YEAR,2016,SEX,MLE,,,,,,,7,,,,,2018-08-30T15:35:26Z,2016,2016-01-01,2016-12-31
19764504,SA_0000001754,COUNTRY,AGO,YEAR,2016,SEX,FMLE,,,,,,,1,,,,,2018-08-30T15:35:26Z,2016,2016-01-01,2016-12-31
19764535,SA_0000001754,COUNTRY,ALB,YEAR,2016,SEX,FMLE,,,,,,,0.8,,,,,2018-08-30T15:35:27Z,2016,2016-01-01,2016-12-31
19764543,SA_0000001754,COUNTRY,ALB,YEAR,2016,SEX,BTSX,,,,,,,2.6,,,,,2018-08-30T15:35:28Z,2016,2016-01-01,2016-12-31
19764544,SA_0000001754,COUNTRY,ALB,YEAR,2016,SEX,MLE,,,,,,,4.4,,,,,2018-08-30T15:35:28Z,2016,2016-01-01,2016-12-31
19764554,SA_0000001754,COUNTRY,AND,YEAR,2016,SEX,FMLE,,,,,,,0.8,,,,,2018-08-30T15:35:28Z,2016,2016-01-01,2016-12-31
19764555,SA_0000001754,COUNTRY,AND,YEAR,2016,SEX,MLE,,,,,,,4.2,,,,,2018-08-30T15:35:28Z,2016,2016-01-01,2016-12-31
19764558,SA_0000001754,COUNTRY,AND,YEAR,2016,SEX,BTSX,,,,,,,2.5,,,,,2018-08-30T15:35:29Z,2016,2016-01-01,2016-12-31
19764560,SA_0000001754,COUNTRY,ARE,YEAR,2016,SEX,BTSX,,,,,,,0.4,,,,,2018-08-30T15:35:29Z,2016,2016-01-01,2016-12-31
19764561,SA_0000001754,COUNTRY,ARE,YEAR,2016,SEX,MLE,,,,,,,0.5,,,,,2018-08-30T15:35:29Z,2016,2016-01-01,2016-12-31
19764562,SA_0000001754,COUNTRY,ARE,YEAR,2016,SEX,FMLE,,,,,,,0.1,,,,,2018-08-30T15:35:29Z,2016,2016-01-01,2016-12-31
19764564,SA_0000001754,COUNTRY,ARG,YEAR,2016,SEX,MLE,,,,,,,6,,,,,2018-08-30T15:35:29Z,2016,2016-01-01,2016-12-31
19764565,SA_0000001754,COUNTRY,ARG,YEAR,2016,SEX,BTSX,,,,,,,3.8,,,,,2018-08-30T15:35:29Z,2016,2016-01-01,2016-12-31
19764566,SA_0000001754,COUNTRY,ARG,YEAR,2016,SEX,FMLE,,,,,,,1.8,,,,,2018-08-30T15:35:29Z,2016,2016-01-01,2016-12-31
19764568,SA_0000001754,COUNTRY,ARM,YEAR,2016,SEX,FMLE,,,,,,,0.8,,,,,2018-08-30T15:35:29Z,2016,2016-01-01,2016-12-31
19764569,SA_0000001754,COUNTRY,ARM,YEAR,2016,SEX,BTSX,,,,,,,2.5,,,,,2018-08-30T15:35:29Z,2016,2016-01-01,2016-12-31
19764575,SA_0000001754,COUNTRY,ARM,YEAR,2016,SEX,MLE,,,,,,,4.5,,,,,2018-08-30T15:35:29Z,2016,2016-01-01,2016-12-31
19764586,SA_0000001754,COUNTRY,ATG,YEAR,2016,SEX,MLE,,,,,,,5.9,,,,,2018-08-30T15:35:30Z,2016,2016-01-01,2016-12-31
19764587,SA_0000001754,COUNTRY,ATG,YEAR,2016,SEX,FMLE,,,,,,,1.9,,,,,2018-08-30T15:35:30Z,2016,2016-01-01,2016-12-31
19764588,SA_0000001754,COUNTRY,ATG,YEAR,2016,SEX,BTSX,,,,,,,3.8,,,,,2018-08-30T15:35:30Z,2016,2016-01-01,2016-12-31
19764589,SA_0000001754,COUNTRY,AUS,YEAR,2016,SEX,BTSX,,,,,,,2.9,,,,,2018-08-30T15:35:30Z,2016,2016-01-01,2016-12-31
19764591,SA_0000001754,COUNTRY,AUS,YEAR,2016,SEX,MLE,,,,,,,3.9,,,,,2018-08-30T15:35:30Z,2016,2016-01-01,2016-12-31
19764592,SA_0000001754,COUNTRY,AUS,YEAR,2016,SEX,FMLE,,,,,,,1.9,,,,,2018-08-30T15:35:30Z,2016,2016-01-01,2016-12-31
19764610,SA_0000001754,COUNTRY,AUT,YEAR,2016,SEX,MLE,,,,,,,9.3,,,,,2018-08-30T15:35:31Z,2016,2016-01-01,2016-12-31
19764647,SA_0000001754,COUNTRY,AUT,YEAR,2016,SEX,FMLE,,,,,,,3.1,,,,,2018-08-30T15:35:33Z,2016,2016-01-01,2016-12-31
19764648,SA_0000001754,COUNTRY,AUT,YEAR,2016,SEX,BTSX,,,,,,,6.1,,,,,2018-08-30T15:35:33Z,2016,2016-01-01,2016-12-31
19764656,SA_0000001754,COUNTRY,AZE,YEAR,2016,SEX,BTSX,,,,,,,2.6,,,,,2018-08-30T15:35:34Z,2016,2016-01-01,2016-12-31
19764683,SA_0000001754,COUNTRY,AZE,YEAR,2016,SEX,FMLE,,,,,,,0.8,,,,,2018-08-30T15:35:35Z,2016,2016-01-01,2016-12-31
19764701,SA_0000001754,COUNTRY,AZE,YEAR,2016,SEX,MLE,,,,,,,4.5,,,,,2018-08-30T15:35:36Z,2016,2016-01-01,2016-12-31
19764713,SA_0000001754,COUNTRY,BDI,YEAR,2016,SEX,BTSX,,,,,,,4.4,,,,,2018-08-30T15:35:37Z,2016,2016-01-01,2016-12-31
19764714,SA_0000001754,COUNTRY,BDI,YEAR,2016,SEX,MLE,,,,,,,7.6,,,,,2018-08-30T15:35:37Z,2016,2016-01-01,2016-12-31
19764715,SA_0000001754,COUNTRY,BDI,YEAR,2016,SEX,FMLE,,,,,,,1.4,,,,,2018-08-30T15:35:37Z,2016,2016-01-01,2016-12-31
19764727,SA_0000001754,COUNTRY,BEL,YEAR,2016,SEX,MLE,,,,,,,5.8,,,,,2018-08-30T15:35:38Z,2016,2016-01-01,2016-12-31
19764728,SA_0000001754,COUNTRY,BEL,YEAR,2016,SEX,BTSX,,,,,,,3.9,,,,,2018-08-30T15:35:38Z,2016,2016-01-01,2016-12-31
19764733,SA_0000001754,COUNTRY,BEL,YEAR,2016,SEX,FMLE,,,,,,,2,,,,,2018-08-30T15:35:38Z,2016,2016-01-01,2016-12-31
19764738,SA_0000001754,COUNTRY,BEN,YEAR,2016,SEX,MLE,,,,,,,7.1,,,,,2018-08-30T15:35:38Z,2016,2016-01-01,2016-12-31
19764739,SA_0000001754,COUNTRY,BEN,YEAR,2016,SEX,BTSX,,,,,,,4.2,,,,,2018-08-30T15:35:38Z,2016,2016-01-01,2016-12-31
19764740,SA_0000001754,COUNTRY,BEN,YEAR,2016,SEX,FMLE,,,,,,,1.3,,,,,2018-08-30T15:35:38Z,2016,2016-01-01,2016-12-31
19764741,SA_0000001754,COUNTRY,BFA,YEAR,2016,SEX,MLE,,,,,,,2,,,,,2018-08-30T15:35:38Z,2016,2016-01-01,2016-12-31
19764742,SA_0000001754,COUNTRY,BFA,YEAR,2016,SEX,FMLE,,,,,,,0.3,,,,,2018-08-30T15:35:38Z,2016,2016-01-01,2016-12-31
19764743,SA_0000001754,COUNTRY,BFA,YEAR,2016,SEX,BTSX,,,,,,,1.1,,,,,2018-08-30T15:35:38Z,2016,2016-01-01,2016-12-31
19764744,SA_0000001754,COUNTRY,BGD,YEAR,2016,SEX,MLE,,,,,,,0.2,,,,,2018-08-30T15:35:39Z,2016,2016-01-01,2016-12-31
19764745,SA_0000001754,COUNTRY,BGD,YEAR,2016,SEX,BTSX,,,,,,,0.1,,,,,2018-08-30T15:35:39Z,2016,2016-01-01,2016-12-31
19764746,SA_0000001754,COUNTRY,BGD,YEAR,2016,SEX,FMLE,,,,,,,0,,,,,2018-08-30T15:35:39Z,2016,2016-01-01,2016-12-31
19764752,SA_0000001754,COUNTRY,BGR,YEAR,2016,SEX,BTSX,,,,,,,4.6,,,,,2018-08-30T15:35:39Z,2016,2016-01-01,2016-12-31
