Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
19764783,SA_0000001695,COUNTRY,BHR,YEAR,2010,,,,,,,DATASOURCE,SA_0000001695_BHR,8.3,,,,,2018-08-30T15:35:41Z,2010,2010-01-01,2010-12-31
19764788,SA_0000001695,COUNTRY,BHR,YEAR,2007,,,,,,,DATASOURCE,SA_0000001695_BHR,26.7,,,,,2018-08-30T15:35:41Z,2007,2007-01-01,2007-12-31
19764789,SA_0000001695,COUNTRY,BHR,YEAR,2009,,,,,,,DATASOURCE,SA_0000001695_BHR,7.9,,,,,2018-08-30T15:35:41Z,2009,2009-01-01,2009-12-31
19764794,SA_0000001695,COUNTRY,BHR,YEAR,2011,,,,,,,DATASOURCE,SA_0000001695_BHR,11.2,,,,,2018-08-30T15:35:41Z,2011,2011-01-01,2011-12-31
19764795,SA_0000001695,COUNTRY,BHR,YEAR,2013,,,,,,,DATASOURCE,SA_0000001695_BHR,9.7,,,,,2018-08-30T15:35:41Z,2013,2013-01-01,2013-12-31
19764798,SA_0000001695,COUNTRY,BHR,YEAR,2008,,,,,,,DATASOURCE,SA_0000001695_BHR,17.4,,,,,2018-08-30T15:35:42Z,2008,2008-01-01,2008-12-31
19764801,SA_0000001695,COUNTRY,BHR,YEAR,2012,,,,,,,DATASOURCE,SA_0000001695_BHR,11.8,,,,,2018-08-30T15:35:42Z,2012,2012-01-01,2012-12-31
19764802,SA_0000001695,COUNTRY,BHR,YEAR,2014,,,,,,,DATASOURCE,SA_0000001695_BHR,5.7,,,,,2018-08-30T15:35:42Z,2014,2014-01-01,2014-12-31
19764881,SA_0000001695,COUNTRY,BTN,YEAR,2009,,,,,,,DATASOURCE,SA_0000001695_BTN,0.6,,,,,2018-08-30T15:35:46Z,2009,2009-01-01,2009-12-31
19764885,SA_0000001695,COUNTRY,BTN,YEAR,2010,,,,,,,DATASOURCE,SA_0000001695_BTN,1.2,,,,,2018-08-30T15:35:46Z,2010,2010-01-01,2010-12-31
19764894,SA_0000001695,COUNTRY,BTN,YEAR,2008,,,,,,,DATASOURCE,SA_0000001695_BTN,0.6,,,,,2018-08-30T15:35:47Z,2008,2008-01-01,2008-12-31
19764900,SA_0000001695,COUNTRY,BTN,YEAR,2007,,,,,,,DATASOURCE,SA_0000001695_BTN,0,,,,,2018-08-30T15:35:47Z,2007,2007-01-01,2007-12-31
19764901,SA_0000001695,COUNTRY,BTN,YEAR,2011,,,,,,,DATASOURCE,SA_0000001695_BTN,0.5,,,,,2018-08-30T15:35:47Z,2011,2011-01-01,2011-12-31
19764909,SA_0000001695,COUNTRY,BTN,YEAR,2006,,,,,,,DATASOURCE,SA_0000001695_BTN,0.1,,,,,2018-08-30T15:35:48Z,2006,2006-01-01,2006-12-31
19764910,SA_0000001695,COUNTRY,BTN,YEAR,2012,,,,,,,DATASOURCE,SA_0000001695_BTN,1.1,,,,,2018-08-30T15:35:48Z,2012,2012-01-01,2012-12-31
19764915,SA_0000001695,COUNTRY,BTN,YEAR,2005,,,,,,,DATASOURCE,SA_0000001695_BTN,0.5,,,,,2018-08-30T15:35:48Z,2005,2005-01-01,2005-12-31
19765060,SA_0000001695,COUNTRY,CHL,YEAR,2013,,,,,,,DATASOURCE,SA_0000001695_CHL,0,,,,,2018-08-30T15:35:57Z,2013,2013-01-01,2013-12-31
19765066,SA_0000001695,COUNTRY,CHL,YEAR,2008,,,,,,,DATASOURCE,SA_0000001695_CHL,0,,,,,2018-08-30T15:35:57Z,2008,2008-01-01,2008-12-31
19765067,SA_0000001695,COUNTRY,CHL,YEAR,2011,,,,,,,DATASOURCE,SA_0000001695_CHL,0.2,,,,,2018-08-30T15:35:57Z,2011,2011-01-01,2011-12-31
19765077,SA_0000001695,COUNTRY,CHL,YEAR,2012,,,,,,,DATASOURCE,SA_0000001695_CHL,0.7,,,,,2018-08-30T15:35:58Z,2012,2012-01-01,2012-12-31
19765078,SA_0000001695,COUNTRY,CHL,YEAR,2014,,,,,,,DATASOURCE,SA_0000001695_CHL,0,,,,,2018-08-30T15:35:58Z,2014,2014-01-01,2014-12-31
19765090,SA_0000001695,COUNTRY,CHL,YEAR,2009,,,,,,,DATASOURCE,SA_0000001695_CHL,0,,,,,2018-08-30T15:35:59Z,2009,2009-01-01,2009-12-31
19765091,SA_0000001695,COUNTRY,CHL,YEAR,2010,,,,,,,DATASOURCE,SA_0000001695_CHL,0.2,,,,,2018-08-30T15:35:59Z,2010,2010-01-01,2010-12-31
19765126,SA_0000001695,COUNTRY,COK,YEAR,1994,,,,,,,DATASOURCE,SA_0000001695_COK,295.9,,,,,2018-08-30T15:36:01Z,1994,1994-01-01,1994-12-31
19765129,SA_0000001695,COUNTRY,COK,YEAR,1995,,,,,,,DATASOURCE,SA_0000001695_COK,218.5,,,,,2018-08-30T15:36:01Z,1995,1995-01-01,1995-12-31
19765144,SA_0000001695,COUNTRY,COK,YEAR,1993,,,,,,,DATASOURCE,SA_0000001695_COK,270.7,,,,,2018-08-30T15:36:02Z,1993,1993-01-01,1993-12-31
19765356,SA_0000001695,COUNTRY,DNK,YEAR,1997,,,,,,,DATASOURCE,SA_0000001695_DNK,288.9,,,,,2018-08-30T15:36:13Z,1997,1997-01-01,1997-12-31
19765357,SA_0000001695,COUNTRY,DNK,YEAR,2004,,,,,,,DATASOURCE,SA_0000001695_DNK,71.5,,,,,2018-08-30T15:36:13Z,2004,2004-01-01,2004-12-31
19765366,SA_0000001695,COUNTRY,DNK,YEAR,1998,,,,,,,DATASOURCE,SA_0000001695_DNK,116.3,,,,,2018-08-30T15:36:13Z,1998,1998-01-01,1998-12-31
19765367,SA_0000001695,COUNTRY,DNK,YEAR,1999,,,,,,,DATASOURCE,SA_0000001695_DNK,92.1,,,,,2018-08-30T15:36:13Z,1999,1999-01-01,1999-12-31
19765377,SA_0000001695,COUNTRY,DNK,YEAR,1994,,,,,,,DATASOURCE,SA_0000001695_DNK,178.7,,,,,2018-08-30T15:36:13Z,1994,1994-01-01,1994-12-31
19765378,SA_0000001695,COUNTRY,DNK,YEAR,1996,,,,,,,DATASOURCE,SA_0000001695_DNK,307.7,,,,,2018-08-30T15:36:13Z,1996,1996-01-01,1996-12-31
