Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
19845277,SA_0000001826,REGION,WPR,YEAR,2016,,,,,,,,,30.5 [21.6-46.6],30.5,,,,2018-09-06T10:05:21Z,2016,2016-01-01,2016-12-31
19839735,SA_0000001826,REGION,AFR,YEAR,2016,,,,,,,,,26.2 [18.5-41.3],26.2,,,,2018-09-06T10:03:25Z,2016,2016-01-01,2016-12-31
19841065,SA_0000001826,REGION,AMR,YEAR,2016,,,,,,,,,33.4 [23.4-48.8],33.4,,,,2018-09-06T10:03:54Z,2016,2016-01-01,2016-12-31
19841940,SA_0000001826,REGION,EMR,YEAR,2016,,,,,,,,,1.7 [0.9-3.5],1.7,,,,2018-09-06T10:04:12Z,2016,2016-01-01,2016-12-31
19843832,SA_0000001826,REGION,EUR,YEAR,2016,,,,,,,,,37.7 [31.4-46.8],37.7,,,,2018-09-06T10:04:52Z,2016,2016-01-01,2016-12-31
19843908,SA_0000001826,REGION,GLOBAL,YEAR,2016,,,,,,,,,26.6 [18.8-39.9],26.6,,,,2018-09-06T10:04:53Z,2016,2016-01-01,2016-12-31
19844284,SA_0000001826,REGION,SEAR,YEAR,2016,,,,,,,,,26.8 [17.4-40],26.8,,,,2018-09-06T10:05:00Z,2016,2016-01-01,2016-12-31
