Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
19845258,SA_0000001825,REGION,WPR,YEAR,2016,,,,,,,,,56.1 [42.7-65],56.1,,,,2018-09-06T10:05:21Z,2016,2016-01-01,2016-12-31
20000342,SA_0000001825,REGION,AFR,YEAR,2016,,,,,,,,,51.2 [45.6-56.1],51.2,,,,2018-09-28T14:03:13Z,2016,2016-01-01,2016-12-31
19841119,SA_0000001825,REGION,AMR,YEAR,2016,,,,,,,,,61.2 [53.7-66.9],61.2,,,,2018-09-06T10:03:55Z,2016,2016-01-01,2016-12-31
19841939,SA_0000001825,REGION,EMR,YEAR,2016,,,,,,,,,9.9 [4.8-17.8],9.9,,,,2018-09-06T10:04:12Z,2016,2016-01-01,2016-12-31
19843831,SA_0000001825,REGION,EUR,YEAR,2016,,,,,,,,,61.4 [56.5-65.9],61.4,,,,2018-09-06T10:04:52Z,2016,2016-01-01,2016-12-31
19843907,SA_0000001825,REGION,GLOBAL,YEAR,2016,,,,,,,,,48.4 [41.6-54.4],48.4,,,,2018-09-06T10:04:53Z,2016,2016-01-01,2016-12-31
19844283,SA_0000001825,REGION,SEAR,YEAR,2016,,,,,,,,,44.9 [32.7-53.4],44.9,,,,2018-09-06T10:05:00Z,2016,2016-01-01,2016-12-31
