Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
19827105,SA_0000001462,COUNTRY,BDI,YEAR,2016,SEX,BTSX,,,,,,,6.8,,,,,2018-09-05T16:14:37Z,2016,2016-01-01,2016-12-31
19827106,SA_0000001462,COUNTRY,SLE,YEAR,2016,SEX,MLE,,,,,,,6.3,,,,,2018-09-05T16:14:37Z,2016,2016-01-01,2016-12-31
19827107,SA_0000001462,COUNTRY,SSD,YEAR,2016,SEX,FMLE,,,,,,,No data,,,,,2018-09-05T16:14:37Z,2016,2016-01-01,2016-12-31
19827108,SA_0000001462,COUNTRY,TGO,YEAR,2016,SEX,MLE,,,,,,,15.1,,,,,2018-09-05T16:14:37Z,2016,2016-01-01,2016-12-31
19827109,SA_0000001462,COUNTRY,BHS,YEAR,2016,SEX,BTSX,,,,,,,6.7,,,,,2018-09-05T16:14:37Z,2016,2016-01-01,2016-12-31
19827110,SA_0000001462,COUNTRY,BRB,YEAR,2016,SEX,FMLE,,,,,,,3.7,,,,,2018-09-05T16:14:37Z,2016,2016-01-01,2016-12-31
19827111,SA_0000001462,COUNTRY,BOL,YEAR,2016,SEX,BTSX,,,,,,,6.7,,,,,2018-09-05T16:14:37Z,2016,2016-01-01,2016-12-31
19827112,SA_0000001462,COUNTRY,BRA,YEAR,2016,SEX,FMLE,,,,,,,1.6,,,,,2018-09-05T16:14:37Z,2016,2016-01-01,2016-12-31
19827113,SA_0000001462,COUNTRY,ECU,YEAR,2016,SEX,MLE,,,,,,,9.7,,,,,2018-09-05T16:14:37Z,2016,2016-01-01,2016-12-31
19827114,SA_0000001462,COUNTRY,ECU,YEAR,2016,SEX,BTSX,,,,,,,6.7,,,,,2018-09-05T16:14:37Z,2016,2016-01-01,2016-12-31
19827115,SA_0000001462,COUNTRY,GRD,YEAR,2016,SEX,FMLE,,,,,,,3.6,,,,,2018-09-05T16:14:37Z,2016,2016-01-01,2016-12-31
19827116,SA_0000001462,COUNTRY,GTM,YEAR,2016,SEX,MLE,,,,,,,9.5,,,,,2018-09-05T16:14:37Z,2016,2016-01-01,2016-12-31
19827117,SA_0000001462,COUNTRY,GTM,YEAR,2016,SEX,BTSX,,,,,,,6.4,,,,,2018-09-05T16:14:37Z,2016,2016-01-01,2016-12-31
19827118,SA_0000001462,COUNTRY,PAN,YEAR,2016,SEX,BTSX,,,,,,,6.8,,,,,2018-09-05T16:14:37Z,2016,2016-01-01,2016-12-31
