Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
19764649,SA_0000001789,COUNTRY,AZE,YEAR,2012,,,,,,,DATASOURCE,SA_0000001789_AZE,3.5,,,,,2018-08-30T15:35:34Z,2012,2012-01-01,2012-12-31
19764650,SA_0000001789,COUNTRY,AZE,YEAR,2005,,,,,,,DATASOURCE,SA_0000001789_AZE,3.3,,,,,2018-08-30T15:35:34Z,2005,2005-01-01,2005-12-31
19764651,SA_0000001789,COUNTRY,AZE,YEAR,1998,,,,,,,DATASOURCE,SA_0000001789_AZE,No data,,,,,2018-08-30T15:35:34Z,1998,1998-01-01,1998-12-31
19764657,SA_0000001789,COUNTRY,AZE,YEAR,2000,,,,,,,DATASOURCE,SA_0000001789_AZE,4.9,,,,,2018-08-30T15:35:34Z,2000,2000-01-01,2000-12-31
19764658,SA_0000001789,COUNTRY,AZE,YEAR,2003,,,,,,,DATASOURCE,SA_0000001789_AZE,No data,,,,,2018-08-30T15:35:34Z,2003,2003-01-01,2003-12-31
19764668,SA_0000001789,COUNTRY,AZE,YEAR,1997,,,,,,,DATASOURCE,SA_0000001789_AZE,No data,,,,,2018-08-30T15:35:35Z,1997,1997-01-01,1997-12-31
19764669,SA_0000001789,COUNTRY,AZE,YEAR,1999,,,,,,,DATASOURCE,SA_0000001789_AZE,No data,,,,,2018-08-30T15:35:35Z,1999,1999-01-01,1999-12-31
19764670,SA_0000001789,COUNTRY,AZE,YEAR,2004,,,,,,,DATASOURCE,SA_0000001789_AZE,No data,,,,,2018-08-30T15:35:35Z,2004,2004-01-01,2004-12-31
19764671,SA_0000001789,COUNTRY,AZE,YEAR,2006,,,,,,,DATASOURCE,SA_0000001789_AZE,No data,,,,,2018-08-30T15:35:35Z,2006,2006-01-01,2006-12-31
19764675,SA_0000001789,COUNTRY,AZE,YEAR,2013,,,,,,,DATASOURCE,SA_0000001789_AZE,4.1,,,,,2018-08-30T15:35:35Z,2013,2013-01-01,2013-12-31
19764676,SA_0000001789,COUNTRY,AZE,YEAR,2015,,,,,,,DATASOURCE,SA_0000001789_AZE,2.3,,,,,2018-08-30T15:35:35Z,2015,2015-01-01,2015-12-31
19764684,SA_0000001789,COUNTRY,AZE,YEAR,1995,,,,,,,DATASOURCE,SA_0000001789_AZE,7.2,,,,,2018-08-30T15:35:35Z,1995,1995-01-01,1995-12-31
19764685,SA_0000001789,COUNTRY,AZE,YEAR,2008,,,,,,,DATASOURCE,SA_0000001789_AZE,2.9,,,,,2018-08-30T15:35:35Z,2008,2008-01-01,2008-12-31
19764686,SA_0000001789,COUNTRY,AZE,YEAR,2010,,,,,,,DATASOURCE,SA_0000001789_AZE,3.5,,,,,2018-08-30T15:35:35Z,2010,2010-01-01,2010-12-31
19764694,SA_0000001789,COUNTRY,AZE,YEAR,1996,,,,,,,DATASOURCE,SA_0000001789_AZE,No data,,,,,2018-08-30T15:35:36Z,1996,1996-01-01,1996-12-31
19764695,SA_0000001789,COUNTRY,AZE,YEAR,2007,,,,,,,DATASOURCE,SA_0000001789_AZE,No data,,,,,2018-08-30T15:35:36Z,2007,2007-01-01,2007-12-31
19764696,SA_0000001789,COUNTRY,AZE,YEAR,2014,,,,,,,DATASOURCE,SA_0000001789_AZE,3.8,,,,,2018-08-30T15:35:36Z,2014,2014-01-01,2014-12-31
19764702,SA_0000001789,COUNTRY,AZE,YEAR,2009,,,,,,,DATASOURCE,SA_0000001789_AZE,3.1,,,,,2018-08-30T15:35:36Z,2009,2009-01-01,2009-12-31
19764703,SA_0000001789,COUNTRY,AZE,YEAR,2011,,,,,,,DATASOURCE,SA_0000001789_AZE,3.8,,,,,2018-08-30T15:35:36Z,2011,2011-01-01,2011-12-31
19764708,SA_0000001789,COUNTRY,AZE,YEAR,2001,,,,,,,DATASOURCE,SA_0000001789_AZE,No data,,,,,2018-08-30T15:35:37Z,2001,2001-01-01,2001-12-31
19764709,SA_0000001789,COUNTRY,AZE,YEAR,2002,,,,,,,DATASOURCE,SA_0000001789_AZE,No data,,,,,2018-08-30T15:35:37Z,2002,2002-01-01,2002-12-31
19764812,SA_0000001789,COUNTRY,BLR,YEAR,2012,,,,,,,DATASOURCE,SA_0000001789_BLR,21.2,,,,,2018-08-30T15:35:42Z,2012,2012-01-01,2012-12-31
19764813,SA_0000001789,COUNTRY,BLR,YEAR,2005,,,,,,,DATASOURCE,SA_0000001789_BLR,16.7,,,,,2018-08-30T15:35:42Z,2005,2005-01-01,2005-12-31
19764815,SA_0000001789,COUNTRY,BLR,YEAR,2006,,,,,,,DATASOURCE,SA_0000001789_BLR,17.1,,,,,2018-08-30T15:35:42Z,2006,2006-01-01,2006-12-31
19764816,SA_0000001789,COUNTRY,BLR,YEAR,2007,,,,,,,DATASOURCE,SA_0000001789_BLR,17.9,,,,,2018-08-30T15:35:43Z,2007,2007-01-01,2007-12-31
19764824,SA_0000001789,COUNTRY,BLR,YEAR,2011,,,,,,,DATASOURCE,SA_0000001789_BLR,20.4,,,,,2018-08-30T15:35:43Z,2011,2011-01-01,2011-12-31
19764825,SA_0000001789,COUNTRY,BLR,YEAR,2013,,,,,,,DATASOURCE,SA_0000001789_BLR,20.6,,,,,2018-08-30T15:35:43Z,2013,2013-01-01,2013-12-31
19764832,SA_0000001789,COUNTRY,BLR,YEAR,2014,,,,,,,DATASOURCE,SA_0000001789_BLR,19.5,,,,,2018-08-30T15:35:43Z,2014,2014-01-01,2014-12-31
19764836,SA_0000001789,COUNTRY,BLR,YEAR,2010,,,,,,,DATASOURCE,SA_0000001789_BLR,20.7,,,,,2018-08-30T15:35:44Z,2010,2010-01-01,2010-12-31
19764841,SA_0000001789,COUNTRY,BLR,YEAR,2015,,,,,,,DATASOURCE,SA_0000001789_BLR,18.2,,,,,2018-08-30T15:35:44Z,2015,2015-01-01,2015-12-31
19764849,SA_0000001789,COUNTRY,BLR,YEAR,2008,,,,,,,DATASOURCE,SA_0000001789_BLR,20.4,,,,,2018-08-30T15:35:44Z,2008,2008-01-01,2008-12-31
19764850,SA_0000001789,COUNTRY,BLR,YEAR,2009,,,,,,,DATASOURCE,SA_0000001789_BLR,20.2,,,,,2018-08-30T15:35:44Z,2009,2009-01-01,2009-12-31
19764954,SA_0000001789,COUNTRY,CAN,YEAR,2002,,,,,,,DATASOURCE,SA_0000001789_CAN,35.8,,,,,2018-08-30T15:35:50Z,2002,2002-01-01,2002-12-31
19765054,SA_0000001789,COUNTRY,CHL,YEAR,2014,,,,,,,DATASOURCE,SA_0000001789_CHL,4.6,,,,,2018-08-30T15:35:57Z,2014,2014-01-01,2014-12-31
19765055,SA_0000001789,COUNTRY,CHL,YEAR,2007,,,,,,,DATASOURCE,SA_0000001789_CHL,6.2,,,,,2018-08-30T15:35:57Z,2007,2007-01-01,2007-12-31
