Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
19844834,SA_0000001459,COUNTRY,CHN,YEAR,2016,SEX,FMLE,,,,,,,14.1,,,,,2018-09-06T10:05:12Z,2016,2016-01-01,2016-12-31
19844835,SA_0000001459,COUNTRY,FJI,YEAR,2016,SEX,MLE,,,,,,,12.1,,,,,2018-09-06T10:05:12Z,2016,2016-01-01,2016-12-31
19844836,SA_0000001459,COUNTRY,JPN,YEAR,2016,SEX,FMLE,,,,,,,1.5,,,,,2018-09-06T10:05:12Z,2016,2016-01-01,2016-12-31
19844837,SA_0000001459,COUNTRY,MYS,YEAR,2016,SEX,FMLE,,,,,,,12.6,,,,,2018-09-06T10:05:12Z,2016,2016-01-01,2016-12-31
19844838,SA_0000001459,COUNTRY,FSM,YEAR,2016,SEX,MLE,,,,,,,4.7,,,,,2018-09-06T10:05:12Z,2016,2016-01-01,2016-12-31
19844839,SA_0000001459,COUNTRY,NRU,YEAR,2016,SEX,FMLE,,,,,,,No data,,,,,2018-09-06T10:05:12Z,2016,2016-01-01,2016-12-31
19844840,SA_0000001459,COUNTRY,PHL,YEAR,2016,SEX,FMLE,,,,,,,6.1,,,,,2018-09-06T10:05:12Z,2016,2016-01-01,2016-12-31
19844889,SA_0000001459,COUNTRY,COK,YEAR,2016,SEX,MLE,,,,,,,No data,,,,,2018-09-06T10:05:13Z,2016,2016-01-01,2016-12-31
19844890,SA_0000001459,COUNTRY,KIR,YEAR,2016,SEX,MLE,,,,,,,3.9,,,,,2018-09-06T10:05:13Z,2016,2016-01-01,2016-12-31
19844891,SA_0000001459,COUNTRY,MHL,YEAR,2016,SEX,FMLE,,,,,,,No data,,,,,2018-09-06T10:05:13Z,2016,2016-01-01,2016-12-31
19844892,SA_0000001459,COUNTRY,PNG,YEAR,2016,SEX,FMLE,,,,,,,13.8,,,,,2018-09-06T10:05:13Z,2016,2016-01-01,2016-12-31
19844893,SA_0000001459,COUNTRY,KOR,YEAR,2016,SEX,FMLE,,,,,,,5.2,,,,,2018-09-06T10:05:13Z,2016,2016-01-01,2016-12-31
19844894,SA_0000001459,COUNTRY,VUT,YEAR,2016,SEX,FMLE,,,,,,,12,,,,,2018-09-06T10:05:13Z,2016,2016-01-01,2016-12-31
19844947,SA_0000001459,COUNTRY,AUS,YEAR,2016,SEX,MLE,,,,,,,8.6,,,,,2018-09-06T10:05:14Z,2016,2016-01-01,2016-12-31
19844948,SA_0000001459,COUNTRY,BRN,YEAR,2016,SEX,MLE,,,,,,,13.1,,,,,2018-09-06T10:05:14Z,2016,2016-01-01,2016-12-31
19844949,SA_0000001459,COUNTRY,LAO,YEAR,2016,SEX,MLE,,,,,,,26.3,,,,,2018-09-06T10:05:14Z,2016,2016-01-01,2016-12-31
19844950,SA_0000001459,COUNTRY,NIU,YEAR,2016,SEX,MLE,,,,,,,No data,,,,,2018-09-06T10:05:14Z,2016,2016-01-01,2016-12-31
19844951,SA_0000001459,COUNTRY,SGP,YEAR,2016,SEX,FMLE,,,,,,,1.5,,,,,2018-09-06T10:05:14Z,2016,2016-01-01,2016-12-31
19844952,SA_0000001459,COUNTRY,SLB,YEAR,2016,SEX,MLE,,,,,,,31.1,,,,,2018-09-06T10:05:14Z,2016,2016-01-01,2016-12-31
19844953,SA_0000001459,COUNTRY,TON,YEAR,2016,SEX,MLE,,,,,,,11.8,,,,,2018-09-06T10:05:14Z,2016,2016-01-01,2016-12-31
19845004,SA_0000001459,COUNTRY,COK,YEAR,2016,SEX,FMLE,,,,,,,No data,,,,,2018-09-06T10:05:16Z,2016,2016-01-01,2016-12-31
19845005,SA_0000001459,COUNTRY,KIR,YEAR,2016,SEX,FMLE,,,,,,,1.3,,,,,2018-09-06T10:05:16Z,2016,2016-01-01,2016-12-31
