Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
19844848,SA_0000001808,COUNTRY,TON,YEAR,2016,SEX,FMLE,,,,,,,1.4,,,,,2018-09-06T10:05:12Z,2016,2016-01-01,2016-12-31
19844849,SA_0000001808,COUNTRY,TUV,YEAR,2016,SEX,FMLE,,,,,,,No data,,,,,2018-09-06T10:05:12Z,2016,2016-01-01,2016-12-31
19844850,SA_0000001808,COUNTRY,VUT,YEAR,2016,SEX,FMLE,,,,,,,1,,,,,2018-09-06T10:05:12Z,2016,2016-01-01,2016-12-31
19844851,SA_0000001808,COUNTRY,KIR,YEAR,2016,SEX,FMLE,,,,,,,1.5,,,,,2018-09-06T10:05:12Z,2016,2016-01-01,2016-12-31
19844852,SA_0000001808,COUNTRY,LAO,YEAR,2016,SEX,FMLE,,,,,,,3.3,,,,,2018-09-06T10:05:12Z,2016,2016-01-01,2016-12-31
19844853,SA_0000001808,COUNTRY,NIU,YEAR,2016,SEX,MLE,,,,,,,No data,,,,,2018-09-06T10:05:12Z,2016,2016-01-01,2016-12-31
19844854,SA_0000001808,COUNTRY,PLW,YEAR,2016,SEX,MLE,,,,,,,No data,,,,,2018-09-06T10:05:12Z,2016,2016-01-01,2016-12-31
19844908,SA_0000001808,COUNTRY,WSM,YEAR,2016,SEX,FMLE,,,,,,,0.8,,,,,2018-09-06T10:05:13Z,2016,2016-01-01,2016-12-31
19844909,SA_0000001808,COUNTRY,KOR,YEAR,2016,SEX,MLE,,,,,,,8.3,,,,,2018-09-06T10:05:13Z,2016,2016-01-01,2016-12-31
19844910,SA_0000001808,COUNTRY,MNG,YEAR,2016,SEX,MLE,,,,,,,8.2,,,,,2018-09-06T10:05:13Z,2016,2016-01-01,2016-12-31
19844911,SA_0000001808,COUNTRY,FSM,YEAR,2016,SEX,FMLE,,,,,,,1.1,,,,,2018-09-06T10:05:14Z,2016,2016-01-01,2016-12-31
19844912,SA_0000001808,COUNTRY,MHL,YEAR,2016,SEX,MLE,,,,,,,No data,,,,,2018-09-06T10:05:14Z,2016,2016-01-01,2016-12-31
19844913,SA_0000001808,COUNTRY,COK,YEAR,2016,SEX,FMLE,,,,,,,No data,,,,,2018-09-06T10:05:14Z,2016,2016-01-01,2016-12-31
19844914,SA_0000001808,COUNTRY,CHN,YEAR,2016,SEX,MLE,,,,,,,4.4,,,,,2018-09-06T10:05:14Z,2016,2016-01-01,2016-12-31
19844960,SA_0000001808,COUNTRY,AUS,YEAR,2016,SEX,MLE,,,,,,,7.1,,,,,2018-09-06T10:05:15Z,2016,2016-01-01,2016-12-31
19844961,SA_0000001808,COUNTRY,SGP,YEAR,2016,SEX,FMLE,,,,,,,1.5,,,,,2018-09-06T10:05:15Z,2016,2016-01-01,2016-12-31
19844962,SA_0000001808,COUNTRY,SLB,YEAR,2016,SEX,FMLE,,,,,,,0.8,,,,,2018-09-06T10:05:15Z,2016,2016-01-01,2016-12-31
19844963,SA_0000001808,COUNTRY,BRN,YEAR,2016,SEX,MLE,,,,,,,3.4,,,,,2018-09-06T10:05:15Z,2016,2016-01-01,2016-12-31
19844964,SA_0000001808,COUNTRY,FJI,YEAR,2016,SEX,FMLE,,,,,,,0.9,,,,,2018-09-06T10:05:15Z,2016,2016-01-01,2016-12-31
19844965,SA_0000001808,COUNTRY,JPN,YEAR,2016,SEX,FMLE,,,,,,,2.4,,,,,2018-09-06T10:05:15Z,2016,2016-01-01,2016-12-31
19844966,SA_0000001808,COUNTRY,PNG,YEAR,2016,SEX,MLE,,,,,,,4.2,,,,,2018-09-06T10:05:15Z,2016,2016-01-01,2016-12-31
19844967,SA_0000001808,COUNTRY,PHL,YEAR,2016,SEX,MLE,,,,,,,6.3,,,,,2018-09-06T10:05:15Z,2016,2016-01-01,2016-12-31
19845023,SA_0000001808,COUNTRY,KHM,YEAR,2016,SEX,MLE,,,,,,,5.4,,,,,2018-09-06T10:05:16Z,2016,2016-01-01,2016-12-31
19845024,SA_0000001808,COUNTRY,CHN,YEAR,2016,SEX,FMLE,,,,,,,1,,,,,2018-09-06T10:05:16Z,2016,2016-01-01,2016-12-31
19845025,SA_0000001808,COUNTRY,FSM,YEAR,2016,SEX,MLE,,,,,,,3.2,,,,,2018-09-06T10:05:16Z,2016,2016-01-01,2016-12-31
19845026,SA_0000001808,COUNTRY,MNG,YEAR,2016,SEX,FMLE,,,,,,,4.2,,,,,2018-09-06T10:05:16Z,2016,2016-01-01,2016-12-31
19845027,SA_0000001808,COUNTRY,KOR,YEAR,2016,SEX,FMLE,,,,,,,3.1,,,,,2018-09-06T10:05:16Z,2016,2016-01-01,2016-12-31
19845028,SA_0000001808,COUNTRY,WSM,YEAR,2016,SEX,MLE,,,,,,,3.1,,,,,2018-09-06T10:05:16Z,2016,2016-01-01,2016-12-31
19845072,SA_0000001808,COUNTRY,VUT,YEAR,2016,SEX,MLE,,,,,,,2.9,,,,,2018-09-06T10:05:17Z,2016,2016-01-01,2016-12-31
19845073,SA_0000001808,COUNTRY,VNM,YEAR,2016,SEX,MLE,,,,,,,4.7,,,,,2018-09-06T10:05:17Z,2016,2016-01-01,2016-12-31
19845074,SA_0000001808,COUNTRY,LAO,YEAR,2016,SEX,MLE,,,,,,,8.2,,,,,2018-09-06T10:05:17Z,2016,2016-01-01,2016-12-31
19845075,SA_0000001808,COUNTRY,MYS,YEAR,2016,SEX,MLE,,,,,,,2.2,,,,,2018-09-06T10:05:17Z,2016,2016-01-01,2016-12-31
19845076,SA_0000001808,COUNTRY,NRU,YEAR,2016,SEX,FMLE,,,,,,,No data,,,,,2018-09-06T10:05:17Z,2016,2016-01-01,2016-12-31
19845077,SA_0000001808,COUNTRY,NZL,YEAR,2016,SEX,FMLE,,,,,,,3.1,,,,,2018-09-06T10:05:17Z,2016,2016-01-01,2016-12-31
19845122,SA_0000001808,COUNTRY,AUS,YEAR,2016,SEX,FMLE,,,,,,,3.7,,,,,2018-09-06T10:05:18Z,2016,2016-01-01,2016-12-31
19845123,SA_0000001808,COUNTRY,KHM,YEAR,2016,SEX,FMLE,,,,,,,1.6,,,,,2018-09-06T10:05:18Z,2016,2016-01-01,2016-12-31
19845124,SA_0000001808,COUNTRY,FJI,YEAR,2016,SEX,MLE,,,,,,,4,,,,,2018-09-06T10:05:18Z,2016,2016-01-01,2016-12-31
19845125,SA_0000001808,COUNTRY,MYS,YEAR,2016,SEX,FMLE,,,,,,,0.6,,,,,2018-09-06T10:05:18Z,2016,2016-01-01,2016-12-31
19845126,SA_0000001808,COUNTRY,NZL,YEAR,2016,SEX,MLE,,,,,,,6.6,,,,,2018-09-06T10:05:18Z,2016,2016-01-01,2016-12-31
19845127,SA_0000001808,COUNTRY,PHL,YEAR,2016,SEX,FMLE,,,,,,,2.1,,,,,2018-09-06T10:05:18Z,2016,2016-01-01,2016-12-31
19845128,SA_0000001808,COUNTRY,SGP,YEAR,2016,SEX,MLE,,,,,,,4.2,,,,,2018-09-06T10:05:18Z,2016,2016-01-01,2016-12-31
19845179,SA_0000001808,COUNTRY,JPN,YEAR,2016,SEX,MLE,,,,,,,6.9,,,,,2018-09-06T10:05:19Z,2016,2016-01-01,2016-12-31
19845180,SA_0000001808,COUNTRY,KIR,YEAR,2016,SEX,MLE,,,,,,,4.5,,,,,2018-09-06T10:05:19Z,2016,2016-01-01,2016-12-31
19845181,SA_0000001808,COUNTRY,NIU,YEAR,2016,SEX,FMLE,,,,,,,No data,,,,,2018-09-06T10:05:19Z,2016,2016-01-01,2016-12-31
