Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
19764505,SA_0000001470,COUNTRY,ALB,YEAR,2005,,,,,,,DATASOURCE,SA_0000001470_ALB,0.6,,,,,2018-08-30T15:35:26Z,2005,2005-01-01,2005-12-31
19764508,SA_0000001470,COUNTRY,ALB,YEAR,2006,,,,,,,DATASOURCE,SA_0000001470_ALB,2.7,,,,,2018-08-30T15:35:26Z,2006,2006-01-01,2006-12-31
19764509,SA_0000001470,COUNTRY,ALB,YEAR,2003,,,,,,,DATASOURCE,SA_0000001470_ALB,0.6,,,,,2018-08-30T15:35:26Z,2003,2003-01-01,2003-12-31
19764514,SA_0000001470,COUNTRY,ALB,YEAR,2007,,,,,,,DATASOURCE,SA_0000001470_ALB,2,,,,,2018-08-30T15:35:26Z,2007,2007-01-01,2007-12-31
19764515,SA_0000001470,COUNTRY,ALB,YEAR,1996,,,,,,,DATASOURCE,SA_0000001470_ALB,0.3,,,,,2018-08-30T15:35:26Z,1996,1996-01-01,1996-12-31
19764516,SA_0000001470,COUNTRY,ALB,YEAR,2001,,,,,,,DATASOURCE,SA_0000001470_ALB,0.5,,,,,2018-08-30T15:35:26Z,2001,2001-01-01,2001-12-31
19764517,SA_0000001470,COUNTRY,ALB,YEAR,2008,,,,,,,DATASOURCE,SA_0000001470_ALB,2.3,,,,,2018-08-30T15:35:26Z,2008,2008-01-01,2008-12-31
19764522,SA_0000001470,COUNTRY,ALB,YEAR,1995,,,,,,,DATASOURCE,SA_0000001470_ALB,0.5,,,,,2018-08-30T15:35:27Z,1995,1995-01-01,1995-12-31
19764523,SA_0000001470,COUNTRY,ALB,YEAR,2002,,,,,,,DATASOURCE,SA_0000001470_ALB,0.5,,,,,2018-08-30T15:35:27Z,2002,2002-01-01,2002-12-31
19764524,SA_0000001470,COUNTRY,ALB,YEAR,2004,,,,,,,DATASOURCE,SA_0000001470_ALB,0.9,,,,,2018-08-30T15:35:27Z,2004,2004-01-01,2004-12-31
19764525,SA_0000001470,COUNTRY,ALB,YEAR,2014,,,,,,,DATASOURCE,SA_0000001470_ALB,4.3,,,,,2018-08-30T15:35:27Z,2014,2014-01-01,2014-12-31
19764528,SA_0000001470,COUNTRY,ALB,YEAR,2013,,,,,,,DATASOURCE,SA_0000001470_ALB,1.3,,,,,2018-08-30T15:35:27Z,2013,2013-01-01,2013-12-31
19764529,SA_0000001470,COUNTRY,ALB,YEAR,1997,,,,,,,DATASOURCE,SA_0000001470_ALB,0.5,,,,,2018-08-30T15:35:27Z,1997,1997-01-01,1997-12-31
19764530,SA_0000001470,COUNTRY,ALB,YEAR,1998,,,,,,,DATASOURCE,SA_0000001470_ALB,0.2,,,,,2018-08-30T15:35:27Z,1998,1998-01-01,1998-12-31
19764531,SA_0000001470,COUNTRY,ALB,YEAR,2009,,,,,,,DATASOURCE,SA_0000001470_ALB,3.7,,,,,2018-08-30T15:35:27Z,2009,2009-01-01,2009-12-31
19764532,SA_0000001470,COUNTRY,ALB,YEAR,2011,,,,,,,DATASOURCE,SA_0000001470_ALB,0.6,,,,,2018-08-30T15:35:27Z,2011,2011-01-01,2011-12-31
19764536,SA_0000001470,COUNTRY,ALB,YEAR,1999,,,,,,,DATASOURCE,SA_0000001470_ALB,0.3,,,,,2018-08-30T15:35:27Z,1999,1999-01-01,1999-12-31
19764537,SA_0000001470,COUNTRY,ALB,YEAR,2000,,,,,,,DATASOURCE,SA_0000001470_ALB,0.3,,,,,2018-08-30T15:35:27Z,2000,2000-01-01,2000-12-31
19764538,SA_0000001470,COUNTRY,ALB,YEAR,2012,,,,,,,DATASOURCE,SA_0000001470_ALB,0.7,,,,,2018-08-30T15:35:27Z,2012,2012-01-01,2012-12-31
19764545,SA_0000001470,COUNTRY,ALB,YEAR,2010,,,,,,,DATASOURCE,SA_0000001470_ALB,1.5,,,,,2018-08-30T15:35:28Z,2010,2010-01-01,2010-12-31
19764546,SA_0000001470,COUNTRY,ALB,YEAR,2015,,,,,,,DATASOURCE,SA_0000001470_ALB,3.4,,,,,2018-08-30T15:35:28Z,2015,2015-01-01,2015-12-31
19764550,SA_0000001470,COUNTRY,AND,YEAR,1996,,,,,,,DATASOURCE,SA_0000001470_AND,0.5,,,,,2018-08-30T15:35:28Z,1996,1996-01-01,1996-12-31
19764551,SA_0000001470,COUNTRY,AND,YEAR,1999,,,,,,,DATASOURCE,SA_0000001470_AND,0.2,,,,,2018-08-30T15:35:28Z,1999,1999-01-01,1999-12-31
19764552,SA_0000001470,COUNTRY,AND,YEAR,1997,,,,,,,DATASOURCE,SA_0000001470_AND,0.3,,,,,2018-08-30T15:35:28Z,1997,1997-01-01,1997-12-31
19764553,SA_0000001470,COUNTRY,AND,YEAR,2000,,,,,,,DATASOURCE,SA_0000001470_AND,0.3,,,,,2018-08-30T15:35:28Z,2000,2000-01-01,2000-12-31
19764556,SA_0000001470,COUNTRY,AND,YEAR,2001,,,,,,,DATASOURCE,SA_0000001470_AND,0.3,,,,,2018-08-30T15:35:28Z,2001,2001-01-01,2001-12-31
19764557,SA_0000001470,COUNTRY,AND,YEAR,2002,,,,,,,DATASOURCE,SA_0000001470_AND,0.5,,,,,2018-08-30T15:35:28Z,2002,2002-01-01,2002-12-31
19764559,SA_0000001470,COUNTRY,AND,YEAR,1998,,,,,,,DATASOURCE,SA_0000001470_AND,0.5,,,,,2018-08-30T15:35:29Z,1998,1998-01-01,1998-12-31
19764563,SA_0000001470,COUNTRY,ARE,YEAR,2012,,,,,,,DATASOURCE,SA_0000001470_ARE,0.7,,,,,2018-08-30T15:35:29Z,2012,2012-01-01,2012-12-31
19764567,SA_0000001470,COUNTRY,ARM,YEAR,2008,,,,,,,DATASOURCE,SA_0000001470_ARM,2.6,,,,,2018-08-30T15:35:29Z,2008,2008-01-01,2008-12-31
