Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
25759830,SA_0000001823,COUNTRY,AFG,YEAR,2019,,,,,,,,,0 [0-0],0,0,0,,2021-04-29T15:20:09Z,2019,2019-01-01,2019-12-31
25759831,SA_0000001823,COUNTRY,AGO,YEAR,2019,,,,,,,,,0 [0-0],0,0,0,,2021-04-29T15:20:09Z,2019,2019-01-01,2019-12-31
25759832,SA_0000001823,COUNTRY,ALB,YEAR,2019,,,,,,,,,0 [-0.1-0.1],0,-0.1,0.1,,2021-04-29T15:20:09Z,2019,2019-01-01,2019-12-31
25759833,SA_0000001823,COUNTRY,AND,YEAR,2019,,,,,,,,,-0.5 [-0.8--0.1],-0.5,-0.8,-0.1,,2021-04-29T15:20:09Z,2019,2019-01-01,2019-12-31
25759834,SA_0000001823,COUNTRY,ARE,YEAR,2019,,,,,,,,,-0.2 [-0.4-0],-0.2,-0.4,0,,2021-04-29T15:20:09Z,2019,2019-01-01,2019-12-31
25759835,SA_0000001823,COUNTRY,ARG,YEAR,2019,,,,,,,,,0.1 [-0.1-0.2],0.1,-0.1,0.2,,2021-04-29T15:20:09Z,2019,2019-01-01,2019-12-31
25759836,SA_0000001823,COUNTRY,ARM,YEAR,2019,,,,,,,,,0 [-0.1-0.2],0,-0.1,0.2,,2021-04-29T15:20:09Z,2019,2019-01-01,2019-12-31
25759837,SA_0000001823,COUNTRY,ATG,YEAR,2019,,,,,,,,,-3.5 [-4.4--2.6],-3.5,-4.4,-2.6,,2021-04-29T15:20:09Z,2019,2019-01-01,2019-12-31
25759838,SA_0000001823,COUNTRY,AUS,YEAR,2019,,,,,,,,,0.1 [-0.1-0.3],0.1,-0.1,0.3,,2021-04-29T15:20:09Z,2019,2019-01-01,2019-12-31
25759839,SA_0000001823,COUNTRY,AUT,YEAR,2019,,,,,,,,,-0.2 [-0.4-0],-0.2,-0.4,0,,2021-04-29T15:20:09Z,2019,2019-01-01,2019-12-31
25759840,SA_0000001823,COUNTRY,AZE,YEAR,2019,,,,,,,,,0 [-0.1-0.1],0,-0.1,0.1,,2021-04-29T15:20:09Z,2019,2019-01-01,2019-12-31
25759841,SA_0000001823,COUNTRY,BDI,YEAR,2019,,,,,,,,,0 [0-0],0,0,0,,2021-04-29T15:20:09Z,2019,2019-01-01,2019-12-31
25759842,SA_0000001823,COUNTRY,BEL,YEAR,2019,,,,,,,,,0.6 [0.2-1],0.6,0.2,1,,2021-04-29T15:20:09Z,2019,2019-01-01,2019-12-31
25759843,SA_0000001823,COUNTRY,BEN,YEAR,2019,,,,,,,,,0 [-0.1-0],0,-0.1,0,,2021-04-29T15:20:09Z,2019,2019-01-01,2019-12-31
25759844,SA_0000001823,COUNTRY,BFA,YEAR,2019,,,,,,,,,0 [0-0],0,0,0,,2021-04-29T15:20:09Z,2019,2019-01-01,2019-12-31
25759845,SA_0000001823,COUNTRY,BGD,YEAR,2019,,,,,,,,,0 [0-0],0,0,0,,2021-04-29T15:20:09Z,2019,2019-01-01,2019-12-31
